country_code,date,new_confirmed,cumulative_confirmed,new_deceased,cumulative_deceased,population
US,2022-04-14,1,8354,0,56,29921
US,2022-04-14,128,201713,0,788,606742
US,2022-04-14,0,2634,0,60,12980
US,2022-04-14,6,13045,0,141,69547
US,2022-04-14,4,1000,0,10,7393
US,2022-04-14,26,50021,0,489,240143
US,2022-04-14,0,1407,0,29,7576
US,2022-04-14,2,13483,0,143,45141
US,2022-04-14,0,1081,0,16,4335
US,2022-04-14,0,3808,0,61,15280
US,2022-04-14,66,26979,0,278,102850
US,2022-04-14,0,1833,0,13,7310
US,2022-04-14,0,2092,0,19,8042
US,2022-04-14,1,7304,0,96,25125
US,2022-04-14,4,9269,1,135,33826
US,2022-04-14,0,1908,0,39,8541
BR,2022-04-14,0,603,0,33,14230
BR,2022-04-14,0,622,0,11,9032
BR,2022-04-14,-1,1673,0,45,23785
BR,2022-04-14,0,1968,0,42,20364
BR,2022-04-14,0,231,0,2,2866
BR,2022-04-14,0,8869,0,84,37701
BR,2022-04-14,1,12240,0,417,85141
BR,2022-04-14,0,3209,0,55,17094
BR,2022-04-14,0,639,0,2,10242
BR,2022-04-14,1,1020,0,14,10036
BR,2022-04-14,0,1064,0,20,13987
BR,2022-04-14,0,3259,0,30,22236
BR,2022-04-14,0,3528,0,98,31472
BR,2022-04-14,20,857,0,19,17013
BR,2022-04-14,1,1489,0,21,14307
BR,2022-04-14,0,1086,0,24,10660
BR,2022-04-14,0,8300,0,164,61631
BR,2022-04-14,0,1212,0,26,13051
BR,2022-04-14,0,726,0,12,7903
BR,2022-04-14,0,710,0,9,7678
BR,2022-04-14,0,852,0,14,8305
BR,2022-04-14,0,908,0,10,7435
BR,2022-04-14,0,1260,0,24,21831
BR,2022-04-14,0,1963,0,34,20121
BR,2022-04-14,0,852,1,15,13652
BR,2022-04-14,0,1789,0,22,13456
BR,2022-04-14,0,4073,0,99,42153
BR,2022-04-14,3,11051,0,269,118047
BR,2022-04-14,0,766,0,6,9109
BR,2022-04-14,3,2190,0,23,10771
BR,2022-04-14,-1,2773,0,29,16746
BR,2022-04-14,1,4021,0,93,52645
BR,2022-04-14,16,5061,0,69,44178
BR,2022-04-14,0,9263,0,113,23902
BR,2022-04-14,0,32827,0,273,81832
BR,2022-04-14,0,3908,0,34,10869
BR,2022-04-14,0,5062,0,53,18397
BR,2022-04-14,0,341,0,11,2051
BR,2022-04-14,0,1565,0,38,9054
BR,2022-04-14,0,783,0,9,3555
BR,2022-04-14,0,476,0,7,3292
BR,2022-04-14,1,308,0,12,4029
BR,2022-04-14,0,280,0,11,2844
BR,2022-04-14,2,7467,0,160,31274
BR,2022-04-14,37,20302,0,494,92883
BR,2022-04-14,0,73,0,2,1763
BR,2022-04-14,0,608,0,6,2259
BR,2022-04-14,68,45651,0,863,176424
BR,2022-04-14,1,338,0,1,3016
BR,2022-04-14,0,687,0,15,42505
BR,2022-04-14,0,451,-1,27,14784
BR,2022-04-14,0,509,0,5,12565
BR,2022-04-14,0,1043,0,14,31015
BR,2022-04-14,0,2733,-1,47,31738
BR,2022-04-14,0,6896,1,118,74043
BR,2022-04-14,0,1228,-1,32,32366
BR,2022-04-14,0,2246,0,54,39093
BR,2022-04-14,0,173,0,3,6090
BR,2022-04-14,0,10807,0,127,45624
BR,2022-04-14,0,4358,0,63,17118
BR,2022-04-14,0,378,0,13,3992
BR,2022-04-14,0,365,0,6,3564
BR,2022-04-14,0,990,0,8,4757
BR,2022-04-14,0,747,0,9,3293
BR,2022-04-14,0,685,0,9,3814
BR,2022-04-14,0,1038,0,30,8920
BR,2022-04-14,0,444,0,5,10746
BR,2022-04-14,15,7350,0,147,66803
BR,2022-04-14,0,1440,0,10,8161
BR,2022-04-14,0,7164,0,134,40834
BR,2022-04-14,0,506,0,7,4631
BR,2022-04-14,0,1405,0,18,11467
BR,2022-04-14,0,25,0,0,1785
BR,2022-04-14,0,501,0,10,3165
BR,2022-04-14,0,1818,0,22,8236
BR,2022-04-14,0,117,0,18,6406
BR,2022-04-14,0,364,0,7,2959
BR,2022-04-14,0,346,0,4,3303
BR,2022-04-14,0,1518,0,23,10913
BR,2022-04-14,0,1622,0,33,9090
BR,2022-04-14,0,704,0,29,8712
BR,2022-04-14,1,876,0,6,4023
BR,2022-04-14,0,353,0,4,3382
BR,2022-04-14,0,318,0,3,2592
BR,2022-04-14,0,836,0,17,5805
BR,2022-04-14,0,15787,0,357,81243
BR,2022-04-14,0,1043,0,18,6906
BR,2022-04-14,0,989,0,7,13604
BR,2022-04-14,0,902,0,10,5658
BR,2022-04-14,10,2546,0,42,23181
BR,2022-04-14,50,5900,0,63,25767
BR,2022-04-14,0,1730,0,37,13625
BR,2022-04-14,0,732,0,20,6287
BR,2022-04-14,0,500,0,8,3518
BR,2022-04-14,0,1509,0,33,5901
BR,2022-04-14,1,5204,0,102,20856
BR,2022-04-14,0,2721,0,43,10316
BR,2022-04-14,0,10443,0,101,27577
BR,2022-04-14,2,379,0,4,2491
BR,2022-04-14,0,1971,0,17,26546
BR,2022-04-14,0,6270,0,112,51651
BR,2022-04-14,0,4876,0,63,27328
BR,2022-04-14,0,895,0,11,7475
BR,2022-04-14,0,776,0,9,4220
BR,2022-04-14,0,1620,0,24,11405
BR,2022-04-14,89,147814,0,3183,723515
BR,2022-04-14,0,1525,0,16,10533
BR,2022-04-14,0,3726,0,57,27032
BR,2022-04-14,0,2535,0,27,17032
BR,2022-04-14,0,8554,0,90,32110
BR,2022-04-14,0,1893,0,35,17581
BR,2022-04-14,0,483,0,10,7266
BR,2022-04-14,0,555,0,4,3364
BR,2022-04-14,0,349,0,1,1684
BR,2022-04-14,3,2381,0,31,13759
BR,2022-04-14,0,1201,0,49,21939
BR,2022-04-14,0,1292,0,67,40732
BR,2022-04-14,0,1369,0,27,13705
BR,2022-04-14,11,1745,0,37,20224
BR,2022-04-14,1,4182,0,112,51357
BR,2022-04-14,0,1713,0,43,18180
BR,2022-04-14,0,901,0,12,6672
BR,2022-04-14,0,410,0,10,7503
BR,2022-04-14,0,157,0,2,5039
BR,2022-04-14,32,2643,0,42,18035
BR,2022-04-14,0,1057,0,6,3863
BR,2022-04-14,0,787,0,6,7391
BR,2022-04-14,0,196,0,9,4147
BR,2022-04-14,0,327,0,10,10276
BR,2022-04-14,0,968,0,16,6845
BR,2022-04-14,4,7699,0,106,24698
BR,2022-04-14,1,2721,0,35,14983
BR,2022-04-14,2,2798,1,36,14582
BR,2022-04-14,0,7263,0,124,28455
BR,2022-04-14,1,2469,0,32,14150
BR,2022-04-14,0,1883,0,34,7641
BR,2022-04-14,0,936,0,10,3973
BR,2022-04-14,5,999,0,8,5160
BR,2022-04-14,6,8823,0,60,32638
BR,2022-04-14,1,6613,0,161,30650
BR,2022-04-14,0,5336,0,87,23413
BR,2022-04-14,4,2008,0,37,10332
BR,2022-04-14,1,5132,0,37,18893
BR,2022-04-14,1,1168,0,35,11472
BR,2022-04-14,0,5367,0,35,19830
BR,2022-04-14,0,4794,0,89,22899
BR,2022-04-14,0,5925,0,81,24642
BR,2022-04-14,0,7515,0,232,71843
BR,2022-04-14,0,960,0,7,6907
BR,2022-04-14,0,1720,0,20,11577
BR,2022-04-14,0,571,0,2,2077
BR,2022-04-14,0,820,0,13,9610
BR,2022-04-14,0,811,0,11,8218
BR,2022-04-14,0,2675,0,48,23784
BR,2022-04-14,0,1312,0,20,13809
BR,2022-04-14,0,1087,0,20,14175
BR,2022-04-14,0,514,0,3,3368
BR,2022-04-14,1,1814,0,17,5736
BR,2022-04-14,0,1097,0,22,10512
BR,2022-04-14,0,427,0,7,3524
BR,2022-04-14,0,541,0,5,4301
BR,2022-04-14,4,2810,0,43,7740
BR,2022-04-14,3,1491,0,16,11133
BR,2022-04-14,0,1745,0,26,11519
BR,2022-04-14,0,709,0,35,7673
BR,2022-04-14,0,1072,0,7,4675
BR,2022-04-14,0,198,0,1,1607
BR,2022-04-14,1,7577,0,116,35320
BR,2022-04-14,18,1803,0,26,7280
BR,2022-04-14,1,1110,0,9,7878
BR,2022-04-14,4,481,0,3,4171
BR,2022-04-14,0,550,0,9,2670
BR,2022-04-14,0,1179,0,13,4791
BR,2022-04-14,0,898,0,8,3182
BR,2022-04-14,0,1946,0,11,4671
BR,2022-04-14,0,555,0,6,3036
BR,2022-04-14,6,1240,0,12,5773
BR,2022-04-14,0,973,0,11,4221
BR,2022-04-14,0,6478,0,95,24810
BR,2022-04-14,0,702,0,7,2906
BR,2022-04-14,0,371,0,3,2753
BR,2022-04-14,1,6942,0,57,20769
BR,2022-04-14,0,641,0,11,2474
BR,2022-04-14,11,2722,0,53,10635
BR,2022-04-14,208,53305,0,859,183373
BR,2022-04-14,1,1671,0,71,11838
BR,2022-04-14,-1,15132,0,233,60556
BR,2022-04-14,0,411,0,4,1763
BR,2022-04-14,0,842,0,9,3147
BR,2022-04-14,0,3570,0,74,16083
BR,2022-04-14,0,777,0,4,2748
BR,2022-04-14,0,1044,0,14,3435
BR,2022-04-14,0,481,0,6,3285
BR,2022-04-14,0,1910,0,28,6553
BR,2022-04-14,0,896,0,4,2808
BR,2022-04-14,0,388,0,7,3956
BR,2022-04-14,0,3100,0,82,32497
BR,2022-04-14,0,2551,0,54,21983
BR,2022-04-14,3,42237,0,979,181579
BR,2022-04-14,0,1033,0,35,8547
BR,2022-04-14,0,357,0,10,1809
BR,2022-04-14,0,14018,0,307,82934
BR,2022-04-14,0,2043,0,38,10775
BR,2022-04-14,0,2516,0,33,19708
BR,2022-04-14,287,30559,0,625,146744
BR,2022-04-14,0,359,0,10,4053
BR,2022-04-14,5,2509,0,45,18538
BR,2022-04-14,5,16884,0,420,131604
BR,2022-04-14,0,12925,0,746,200769
BR,2022-04-14,2,9221,0,267,47934
BR,2022-04-14,0,485,0,17,5349
BR,2022-04-14,0,2754,0,66,19246
BR,2022-04-14,65,11141,0,326,71432
BR,2022-04-14,0,2374,0,26,18931
BR,2022-04-14,0,1516,0,32,5891
BR,2022-04-14,0,1228,0,7,3068
BR,2022-04-14,1,3777,0,64,22704
BR,2022-04-14,8,34782,0,922,241311
BR,2022-04-14,9,2230,0,25,9330
BR,2022-04-14,0,843,0,21,5349
BR,2022-04-14,0,624,0,14,4601
BR,2022-04-14,0,2117270,0,73128,15989929
MY,2022-04-14,143,169624,2,965,1684600
AR,2022-04-14,0,2984,0,69,20710
AR,2022-04-14,1,2414,0,47,20239
AR,2022-04-14,0,4348,0,121,16799
AR,2022-04-14,0,1774,0,15,6499
AR,2022-04-14,0,7329,0,128,35842
AR,2022-04-14,7,33257,0,314,179005
AR,2022-04-14,4,26804,0,330,166022
AR,2022-04-14,0,93290,0,1365,390874
AR,2022-04-14,1,11816,0,95,48087
AR,2022-04-14,0,397,0,4,1436
AR,2022-04-14,0,2024,0,49,7428
AR,2022-04-14,0,42712,0,539,178092
AR,2022-04-14,0,24289,0,176,75076
AR,2022-04-14,0,4880,0,78,48642
CZ,2022-04-14,23,31913,0,544,114374
CZ,2022-04-14,45,76273,0,888,214587
US,2022-04-14,1,37147,2,779,152840
US,2022-04-14,-7,3054,0,62,12810
US,2022-04-14,0,936,0,12,3914
US,2022-04-14,0,2141,0,49,13254
US,2022-04-14,3,11517,0,187,39803
US,2022-04-14,1,2231,0,56,8954
US,2022-04-14,2,17314,0,349,66305
US,2022-04-14,15,70764,0,870,270057
US,2022-04-14,1,7859,0,106,23793
US,2022-04-14,2,6875,0,96,24163
US,2022-04-14,1,9666,0,84,33722
BD,2022-04-14,51,1952275,0,29124,164689383
BO,2022-04-14,52,903828,2,21903,11673029
CM,2022-04-14,0,119780,0,1927,26545864
CR,2022-04-14,0,844892,0,8357,5094114
DM,2022-04-14,0,11988,0,63,71991
GI,2022-04-14,0,17236,0,101,33691
IS,2022-04-14,84,184413,0,110,356991
MW,2022-04-14,6,85723,2,2630,19129955
MX,2022-04-14,219,5729275,8,323980,110991953
SB,2022-04-14,0,12285,0,139,686878
VU,2022-04-14,0,5543,0,6,307150
AU,2022-04-14,5398,337601,1,290,1767247
BR,2022-04-14,1506,1690603,4,21718,6248436
CA,2022-04-14,0,55812,0,368,760868
CH,2022-04-14,101,75768,0,409,176850
ID,2022-04-14,0,13881,0,480,1202631
ID,2022-04-14,15,48435,0,576,3379302
ID,2022-04-14,13,103698,0,2329,5441197
ID,2022-04-14,17,154884,1,3243,14562549
JP,2022-04-14,2768,239210,4,1958,
JP,2022-04-14,257,16420,0,83,1060158
MY,2022-04-14,401,196527,3,1890,2508900
RU,2022-04-14,34,48799,0,988,463167
TH,2022-04-14,396,78518,0,933,1074058
TH,2022-04-14,520,70837,1,356,695478
TH,2022-04-14,342,46332,0,232,479314
TH,2022-04-14,527,43977,14,202,1308318
TH,2022-04-14,272,12080,0,25,478264
TH,2022-04-14,175,9971,0,52,330179
TH,2022-04-14,245,21868,1,161,729522
TH,2022-04-14,362,46124,4,276,848198
TH,2022-04-14,67,27286,0,170,638746
US,2022-04-14,188,1297649,34,19475,5024279
US,2022-04-14,740,929587,6,4736,2763885
US,2022-04-14,38,1472774,0,12643,7170351
RU,2022-04-14,101,109195,1,3056,987032
RU,2022-04-14,134,362116,6,10690,2855899
AT,2022-04-14,18,6343,0,21,14476
AT,2022-04-14,23,11483,0,59,25888
AT,2022-04-14,144,57638,0,251,104408
AT,2022-04-14,10,10637,0,63,20320
AT,2022-04-14,61,41055,0,297,90622
BR,2022-04-14,105,294525,0,8625,2675656
IL,2022-04-14,0,3551,0,1,22337
IL,2022-04-14,0,423,0,1,4277
IL,2022-04-14,30,27327,0,36,57105
IL,2022-04-14,3,17968,0,75,43957
IL,2022-04-14,19,14452,0,6,29928
IL,2022-04-14,0,2633,0,1,8356
IL,2022-04-14,0,1502,0,1,3929
IL,2022-04-14,1,2775,0,1,8119
IL,2022-04-14,1,3092,0,1,9522
IL,2022-04-14,1,1350,0,0,2051
IL,2022-04-14,14,8729,0,6,22512
IN,2022-04-14,0,4256,0,22,148226
IN,2022-04-14,0,22068,0,105,176573
IN,2022-04-14,0,1261,0,5,111975
IN,2022-04-14,0,1180,0,1,35320
IN,2022-04-14,0,0,0,0,214102
IN,2022-04-14,0,15450,0,274,2959918
IN,2022-04-14,0,13548,0,83,2390776
IN,2022-04-14,0,5743,0,81,
IN,2022-04-14,0,23324,0,329,454768
IN,2022-04-14,0,0,0,0,2914253
IN,2022-04-14,0,168230,0,958,817420
IN,2022-04-14,2,66179,0,1470,
IN,2022-04-14,0,220473,0,5904,3876001
IN,2022-04-14,0,102660,0,2704,3361292
IN,2022-04-14,4,2723,0,42,144182
IN,2022-04-14,0,3274,0,51,183998
IN,2022-04-14,0,0,0,0,1703005
IN,2022-04-14,0,0,0,0,704524
IN,2022-04-14,0,0,0,0,3276697
IN,2022-04-14,0,0,0,0,2463289
IN,2022-04-14,0,0,0,0,1016520
IN,2022-04-14,0,0,0,0,2365106
IN,2022-04-14,0,0,0,0,1127033
IN,2022-04-14,0,0,0,0,1311332
IN,2022-04-14,0,0,0,0,117894
IN,2022-04-14,0,8968,0,84,1458248
IN,2022-04-14,0,0,0,0,
IN,2022-04-14,0,35735,0,633,
IN,2022-04-14,0,0,0,0,1840221
IN,2022-04-14,0,0,0,0,4772006
IN,2022-04-14,0,0,0,0,2827154
IN,2022-04-14,0,12861,0,186,483439
IN,2022-04-14,0,18947,0,110,
IN,2022-04-14,0,107974,0,1119,5519145
IN,2022-04-14,0,127347,0,1511,8161961
CA,2022-04-14,172,45920,0,309,
CA,2022-04-14,51,7690,1,74,
CA,2022-04-14,277,55053,4,932,
IL,2022-04-14,36,18709,0,7,40409
IL,2022-04-14,87,39966,0,24,97470
IL,2022-04-14,0,1946,0,0,3043
IL,2022-04-14,2,1532,0,0,2322
IL,2022-04-14,5,3857,0,1,7952
NL,2022-04-14,9,21326,0,44,50229
NL,2022-04-14,1,1616,0,2,4890
NL,2022-04-14,0,434,0,2,1138
NL,2022-04-14,9,11315,0,45,23598
NL,2022-04-14,9,16382,0,32,36026
NL,2022-04-14,6,8714,0,43,18923
NL,2022-04-14,11,43540,0,95,91524
NL,2022-04-14,4,14155,0,45,30447
NL,2022-04-14,4,5417,0,14,11488
NL,2022-04-14,12,13627,0,23,29478
NL,2022-04-14,149,183785,0,317,343779
NL,2022-04-14,6,7286,0,9,13166
NL,2022-04-14,8,17749,0,51,35255
NL,2022-04-14,10,15509,0,52,40049
NL,2022-04-14,9,25336,0,72,56048
US,2022-04-14,0,1861,0,11,4940
US,2022-04-14,0,17636,0,100,58558
US,2022-04-14,0,1421,0,8,6444
US,2022-04-14,0,3863,1,84,18793
US,2022-04-14,-2,7563,0,129,23760
US,2022-04-14,0,5682,0,79,17872
US,2022-04-14,0,4103,0,93,14865
US,2022-04-14,0,4461,0,61,18103
US,2022-04-14,0,13558,0,209,42112
US,2022-04-14,1,22073,1,290,78844
US,2022-04-14,-1,3450,0,21,21579
US,2022-04-14,7,16929,0,143,136507
US,2022-04-14,1,8950,0,65,30920
US,2022-04-14,38,52698,0,476,282481
US,2022-04-14,1,364,0,8,2045
US,2022-04-14,4,2180,0,9,5523
US,2022-04-14,0,7426,0,107,22317
US,2022-04-14,0,83668,0,992,372678
US,2022-04-14,0,74163,0,1215,313163
US,2022-04-14,0,21747,0,572,124995
US,2022-04-14,0,2907,0,68,12353
US,2022-04-14,0,4525,0,53,17076
US,2022-04-14,0,3769,0,88,14939
US,2022-04-14,0,9413,0,110,40078
US,2022-04-14,0,7986,0,86,34781
US,2022-04-14,0,475,0,9,2585
US,2022-04-14,0,1492,0,20,7606
US,2022-04-14,3,6470,0,61,19629
US,2022-04-14,16,28872,0,373,110540
US,2022-04-14,1,2767,0,33,11668
US,2022-04-14,6,4429,0,29,16422
US,2022-04-14,1,4001,0,87,17144
US,2022-04-14,0,2548,0,40,10535
US,2022-04-14,0,6576,0,69,22545
US,2022-04-14,0,8854,0,146,26863
US,2022-04-14,0,3739,0,44,11036
US,2022-04-14,0,3478,0,38,14602
US,2022-04-14,0,2961,0,43,12177
US,2022-04-14,0,4004,0,44,14418
US,2022-04-14,1,4390,0,75,15898
US,2022-04-14,69,113713,0,1335,436126
US,2022-04-14,2,12214,0,144,47471
US,2022-04-14,4,22190,0,415,83535
US,2022-04-14,237,206382,-1,2729,784453
US,2022-04-14,879,331134,-1,3960,1603943
US,2022-04-14,0,27094,0,347,116368
US,2022-04-14,0,1716,0,48,9233
US,2022-04-14,3,1471,0,12,5916
US,2022-04-14,70,41273,1,179,154727
US,2022-04-14,1,3518,0,24,14899
US,2022-04-14,2,6767,0,57,24526
US,2022-04-14,0,6071,0,62,25429
US,2022-04-14,0,26987,0,351,242527
US,2022-04-14,0,697,0,13,3656
US,2022-04-14,0,10185,0,240,44551
US,2022-04-14,0,5051,0,109,20507
US,2022-04-14,0,10397,0,33,48220
US,2022-04-14,0,10044,0,160,37165
US,2022-04-14,0,5587,0,96,17144
US,2022-04-14,0,7416,0,144,23499
US,2022-04-14,0,3585,0,56,12629
US,2022-04-14,0,2064,0,32,6745
US,2022-04-14,0,2591,0,23,11921
US,2022-04-14,0,774,0,12,3676
US,2022-04-14,0,13918,0,183,51311
US,2022-04-14,0,41135,0,567,140356
US,2022-04-14,0,3243,0,37,10276
US,2022-04-14,0,1009,0,9,3862
US,2022-04-14,0,1182,0,9,6492
US,2022-04-14,0,1245,0,20,4796
US,2022-04-14,0,1001,0,23,5268
US,2022-04-14,0,1825,0,11,9213
US,2022-04-14,-1,4997,0,92,18900
US,2022-04-14,0,165,0,2,1946
US,2022-04-14,16,15510,0,221,77176
US,2022-04-14,2,881,0,5,4471
US,2022-04-14,21,11998,0,203,49163
US,2022-04-14,9,13901,1,234,59093
US,2022-04-14,13,13713,2,244,54829
US,2022-04-14,20,10836,0,160,46785
US,2022-04-14,-1,4602,1,43,16364
US,2022-04-14,-1,2661,0,45,11118
US,2022-04-14,222,114782,1,1189,807885
US,2022-04-14,5,15905,0,293,63828
US,2022-04-14,1,9040,0,124,38830
US,2022-04-14,0,55906,0,491,158988
US,2022-04-14,0,7853,0,105,26691
US,2022-04-14,0,27811,0,390,106431
US,2022-04-14,0,2927,0,35,9404
US,2022-04-14,0,527,0,8,2063
US,2022-04-14,0,12230,0,166,39791
US,2022-04-14,0,11421,0,185,40150
US,2022-04-14,0,3986,0,73,13332
US,2022-04-14,0,5166,0,93,17603
US,2022-04-14,0,16680,0,259,52931
US,2022-04-14,0,3388,0,57,12042
US,2022-04-14,0,10763,0,193,30375
US,2022-04-14,0,7139,0,123,21998
US,2022-04-14,0,38557,0,493,127603
US,2022-04-14,0,3793,0,71,17603
US,2022-04-14,0,1475,0,39,7066
US,2022-04-14,2,4069,0,70,18295
US,2022-04-14,1,2857,0,72,13968
US,2022-04-14,0,555,0,19,3959
US,2022-04-14,0,989,0,18,4604
US,2022-04-14,0,1863,0,48,8215
US,2022-04-14,0,3676,0,55,14254
US,2022-04-14,-1,3388,1,97,15128
US,2022-04-14,2,1323,0,26,9828
US,2022-04-14,2,5010,1,39,26337
US,2022-04-14,10,18665,0,150,98142
US,2022-04-14,2,4628,0,32,21638
US,2022-04-14,0,1158,0,54,5467
US,2022-04-14,4,8291,0,138,31137
US,2022-04-14,3,6964,0,71,27454
US,2022-04-14,0,5200,0,90,19175
US,2022-04-14,16,39247,0,488,135452
US,2022-04-14,3,11608,0,123,40300
US,2022-04-14,17,54376,0,404,185816
US,2022-04-14,1,5317,0,85,16178
US,2022-04-14,0,2805,0,52,12882
BR,2022-04-14,0,723,0,2,6577
BR,2022-04-14,0,1240,0,50,23836
BR,2022-04-14,0,1108,0,23,17203
BR,2022-04-14,0,1350,0,15,11480
BR,2022-04-14,1,2463,0,41,25407
BR,2022-04-14,0,3544,0,71,34961
BR,2022-04-14,0,1088,0,9,8038
BR,2022-04-14,0,3716,0,36,17837
BR,2022-04-14,0,883,0,12,7459
BR,2022-04-14,0,1193,0,23,15411
BR,2022-04-14,0,2265,0,52,39872
BR,2022-04-14,0,4196,0,64,56289
BR,2022-04-14,0,399,0,6,6184
BR,2022-04-14,0,470,0,14,5384
BR,2022-04-14,0,1463,0,13,17282
BR,2022-04-14,0,1551,0,37,17982
BR,2022-04-14,0,1187,0,9,9554
BR,2022-04-14,0,3315,0,36,29887
BR,2022-04-14,1,4060,0,59,33838
BR,2022-04-14,0,3832,0,33,20305
BR,2022-04-14,-1,1547,0,14,16128
BR,2022-04-14,0,5249,0,164,51160
BR,2022-04-14,0,836,0,17,6026
BR,2022-04-14,0,2104,0,53,19573
BR,2022-04-14,0,1825,0,56,20020
BR,2022-04-14,2,10193,0,160,56264
BR,2022-04-14,0,3106,0,28,15757
BR,2022-04-14,6,2463,0,32,15467
BR,2022-04-14,1,2863,0,66,26469
BR,2022-04-14,0,4335,0,47,13955
BR,2022-04-14,0,11704,0,139,34747
BR,2022-04-14,0,5648,0,72,28449
BR,2022-04-14,0,4770,0,37,21548
BR,2022-04-14,0,3568,1,59,10314
BR,2022-04-14,4,1560,0,33,8254
BR,2022-04-14,4,1515,0,20,4513
BR,2022-04-14,5,7096,-1,90,26125
BR,2022-04-14,0,152,0,2,2825
BR,2022-04-14,0,559,0,8,3452
BR,2022-04-14,0,1124,0,27,4839
BR,2022-04-14,0,854,-1,5,13973
BR,2022-04-14,0,645,0,9,10698
BR,2022-04-14,0,1351,-1,28,23959
BR,2022-04-14,0,414,0,3,6374
BR,2022-04-14,0,2217,1,39,18953
BR,2022-04-14,0,2915,-1,41,31217
BR,2022-04-14,0,478,0,7,2823
BR,2022-04-14,0,46517,0,1423,378089
BR,2022-04-14,0,2085,0,17,11476
BR,2022-04-14,0,5159,0,36,34803
BR,2022-04-14,0,972,0,17,6298
BR,2022-04-14,0,855,0,10,3948
BR,2022-04-14,0,106,0,1,1210
BR,2022-04-14,0,810,0,10,9024
BR,2022-04-14,0,685,0,18,5007
BR,2022-04-14,0,917,0,11,4680
BR,2022-04-14,0,954,0,18,6913
BR,2022-04-14,0,979,0,7,8974
BR,2022-04-14,0,343,0,10,7122
BR,2022-04-14,0,2095,0,24,10540
BR,2022-04-14,0,457,0,1,2350
BR,2022-04-14,2,20281,0,287,65128
BR,2022-04-14,0,422,0,11,3855
BR,2022-04-14,0,5754,0,34,32175
BR,2022-04-14,4,3418,0,47,21377
BR,2022-04-14,0,793,0,16,14407
BR,2022-04-14,0,607,0,6,8298
BR,2022-04-14,0,924,0,28,12848
BR,2022-04-14,162,66034,0,2265,516247
BR,2022-04-14,0,333,0,2,6400
BR,2022-04-14,0,2526,0,42,17639
BR,2022-04-14,0,1737,0,17,12684
BR,2022-04-14,0,2464,0,19,13808
BR,2022-04-14,0,3772,0,56,17528
BR,2022-04-14,0,509,0,14,4493
BR,2022-04-14,1,23146,0,377,106290
BR,2022-04-14,0,1662,0,28,10862
BR,2022-04-14,0,619,0,15,6569
BR,2022-04-14,0,1095,0,40,17110
BR,2022-04-14,0,1569,0,39,15011
BR,2022-04-14,0,1474,0,15,11775
BR,2022-04-14,0,440,0,8,3996
BR,2022-04-14,0,596,0,4,1988
BR,2022-04-14,3,262,0,2,1789
BR,2022-04-14,5,15714,0,152,72220
BR,2022-04-14,0,4502,0,70,14424
BR,2022-04-14,0,936,0,17,5654
BR,2022-04-14,0,5433,0,119,25124
BR,2022-04-14,0,595,0,9,3796
BR,2022-04-14,0,1635,0,18,11478
BR,2022-04-14,0,4984,0,89,19290
BR,2022-04-14,0,2130,0,40,8881
BR,2022-04-14,0,511,0,8,3754
BR,2022-04-14,8,13449,0,253,99859
BR,2022-04-14,0,4229,0,47,15690
BR,2022-04-14,0,1122,0,37,31786
BR,2022-04-14,1,4534,0,147,108246
BR,2022-04-14,0,1791,0,9,20158
BR,2022-04-14,0,2996,0,92,46964
BR,2022-04-14,0,347,0,46,20647
BR,2022-04-14,0,2670,0,30,43341
BR,2022-04-14,1,967,0,12,7991
BR,2022-04-14,0,1394,0,22,10201
BR,2022-04-14,0,6259,0,94,42303
BR,2022-04-14,0,1289,0,7,10759
BR,2022-04-14,0,371,0,9,4321
BR,2022-04-14,0,532,0,8,10566
BR,2022-04-14,0,3981,0,61,22976
BR,2022-04-14,0,245,0,3,3508
BR,2022-04-14,0,2601,0,72,22679
BR,2022-04-14,0,509,0,8,11353
BR,2022-04-14,0,1131,0,26,8156
BR,2022-04-14,0,3622,0,39,18574
BR,2022-04-14,31,5612,0,125,55439
BR,2022-04-14,0,3540,0,54,33787
BR,2022-04-14,0,228,0,2,6749
BR,2022-04-14,0,291,0,15,9098
BR,2022-04-14,0,70,0,4,7831
BR,2022-04-14,0,211,0,7,4390
BR,2022-04-14,0,454,0,19,8068
BR,2022-04-14,0,453,0,12,6105
BR,2022-04-14,0,80,0,2,2407
BR,2022-04-14,0,2193,0,75,20326
BR,2022-04-14,0,1501,0,34,8270
BR,2022-04-14,0,554,0,5,2453
BR,2022-04-14,2,18479,0,264,67084
BR,2022-04-14,1,1643,0,16,8839
BR,2022-04-14,0,1839,0,29,4506
BR,2022-04-14,0,2620,0,32,13169
BR,2022-04-14,0,825,0,13,2814
BR,2022-04-14,1,1463,0,14,4784
BR,2022-04-14,0,1566,0,15,13661
BR,2022-04-14,0,2264,0,72,31274
BR,2022-04-14,5,2646,0,31,8760
BR,2022-04-14,0,2353,0,58,12435
BR,2022-04-14,38,52845,0,1169,264210
BR,2022-04-14,0,2058,0,33,8791
BR,2022-04-14,0,20123,0,721,227322
BR,2022-04-14,0,415,0,11,10321
BR,2022-04-14,0,203,0,3,5113
BR,2022-04-14,0,621,0,14,10916
BR,2022-04-14,0,3019,0,57,12404
BR,2022-04-14,0,937,0,5,3521
BR,2022-04-14,0,1249,0,3,6028
BR,2022-04-14,0,401,0,10,3575
BR,2022-04-14,0,2463,0,21,8114
